Object desg-logA desg-logB desg-t0 desg-t1 desg-T_rise desg-T_fall desr-logA desr-logB desr-t0 desr-t1 desr-T_rise desr-T_fall desi-logA desi-logB desi-t0 desi-t1 desi-T_rise desi-T_fall desz-logA desz-logB desz-t0 desz-t1 desz-T_rise desz-T_fall
DES_SN003776.DAT 0.5882757902145386 -3.2270450592041016 2.4472403526306152 38.414390563964844 0.023516424000263214 0.36283257603645325 3.354764223098755 -2.33018159866333 0.08167695254087448 4.21986722946167 0.17760151624679565 5.527430057525635 1.7383928298950195 -5.9351959228515625 0.03458664193749428 83.96492767333984 33.0450439453125 90.14991760253906 4.139649868011475 -4.154377460479736 0.01681394688785076 2.423560380935669 0.018064673990011215 9.759478569030762
DES_SN005399.DAT 1.288551688194275 -5.255098819732666 13.693882942199707 32.48114013671875 5.984433650970459 20.21194076538086 3.035900115966797 -7.756928443908691 99.99939727783203 87.37446594238281 15.510917663574219 18.99391746520996 3.594987154006958 -7.821634292602539 35.23988342285156 44.35000228881836 17.579708099365234 38.86875534057617 3.7861227989196777 -8.895565032958984 91.46578216552734 99.89503479003906 25.42999839782715 43.15481948852539
DES_SN005519.DAT -0.161080464720726 -1.9764124155044556 46.04259490966797 24.931821823120117 0.3815302848815918 6.1994829177856445 4.085574150085449 -7.1749162673950195 46.54480743408203 46.343505859375 2.6621971130371094 16.39101791381836 3.5525331497192383 -11.511853218078613 43.30757141113281 32.72919845581055 5.990332126617432 99.999755859375 3.774289846420288 -5.689785957336426 40.25248718261719 46.72059631347656 0.6998519897460938 20.127410888671875
DES_SN006330.DAT 0.6566181778907776 -8.396758079528809 8.771638870239258 34.67831802368164 34.99855041503906 97.15499877929688 2.102550506591797 -6.601593494415283 6.844969272613525 33.967323303222656 4.986151218414307 21.195884704589844 1.2947622537612915 -0.9486232995986938 0.0226295106112957 20.68276596069336 35.09845733642578 0.0003406908654142171 1.7549337148666382 -2.8245484828948975 2.1194374561309814 7.476861476898193 99.96092224121094 10.623997688293457
DES_SN006381.DAT -8.749432563781738 4.008676052093506 9.442731857299805 79.8184585571289 2.178011655807495 24.817394256591797 1.5142550468444824 -6.809046745300293 11.237655639648438 99.99992370605469 3.8672430515289307 99.99995422363281 3.676614999771118 -11.512913703918457 9.81385326385498 0.019917450845241547 1.380311369895935 47.28676986694336 3.352360486984253 -7.269627094268799 10.744142532348633 0.0011044928105548024 2.168632745742798 29.024065017700195
DES_SN008441.DAT -5.840749740600586 4.086479663848877 36.979713439941406 53.83256912231445 3.4498450756073 12.809666633605957 -1.3372341394424438 -1.5966747999191284 29.242679595947266 5.9752037486759946e-05 0.8038565516471863 11.29359245300293 3.406008243560791 -6.867374897003174 29.894329071044922 64.04302215576172 2.4670798778533936 40.25128936767578 3.5036678314208984 -7.557586193084717 29.934179306030273 66.30367279052734 0.0014996669488027692 40.2176513671875
DES_SN008569.DAT -5.915284633636475 4.169288635253906 53.7629280090332 45.43049240112305 0.010952986776828766 4.034311294555664 2.6611146926879883 -10.952037811279297 50.247772216796875 0.8414528369903564 2.782456874847412 34.257843017578125 -10.311310768127441 4.601162433624268 46.854557037353516 0.32261747121810913 0.012914136052131653 40.91103744506836 -3.6193766593933105 0.5220329165458679 79.95386505126953 99.99990844726562 8.94649887084961 99.99836730957031
DES_SN009454.DAT -5.729985237121582 2.977980136871338 3.3312156200408936 4.454705238342285 93.99173736572266 3.347513198852539 0.8418585658073425 -4.67606782913208 67.0208740234375 99.3058853149414 3.837096691131592 94.39067840576172 -4.381784915924072 2.562981605529785 51.977603912353516 46.03916549682617 0.12339288741350174 13.81478214263916 -4.546792030334473 1.893510103225708 57.874969482421875 43.952518463134766 1.9295475482940674 18.12150764465332
DES_SN010155.DAT -0.1162399873137474 -2.416656970977783 45.57438659667969 0.022570105269551277 4.521945953369141 10.647466659545898 3.009685516357422 -1.1172796487808228 17.983827590942383 30.700117111206055 3.568243846530095e-05 11.477416038513184 2.3605356216430664 -1.603110909461975 19.10892105102539 29.468143463134766 7.660113624297082e-06 16.28272819519043 0.39875924587249756 0.8520480394363403 19.978271484375 30.53461265563965 2.5336112230434082e-05 12.35031795501709
DES_SN012413.DAT -8.419309616088867 4.222380638122559 53.07978439331055 2.3691539764404297 0.031222064048051834 18.116344451904297 3.216107130050659 -9.252930641174316 62.77189254760742 99.99893188476562 1.4552452564239502 46.957332611083984 -7.507838249206543 3.2176015377044678 68.47900390625 17.19709587097168 9.020035743713379 22.584400177001953 -6.682308197021484 4.102839469909668 63.38874816894531 52.06199264526367 0.41050592064857483 19.498085021972656
DES_SN013360.DAT 1.3424124717712402 -4.207498550415039 50.14025115966797 12.99636173248291 4.311846733093262 9.190752029418945 -6.038083076477051 4.007322311401367 42.819950103759766 27.559568405151367 2.2497737407684326 14.753239631652832 -3.5054140090942383 -0.4096262454986572 45.20201110839844 0.009019735269248486 0.009914308786392212 28.302013397216797 0.6288520097732544 -3.6232516765594482 46.278648376464844 21.597089767456055 0.7630776166915894 23.05707359313965
DES_SN013481.DAT -0.9931654930114746 -2.8047099113464355 5.183542251586914 15.228001594543457 99.8225326538086 26.037769317626953 3.559333324432373 -11.512869834899902 35.42121505737305 0.018465500324964523 4.758444309234619 73.56541442871094 1.4120041131973267 -4.6710004806518555 0.003803608473390341 5.963200601399876e-05 99.99996185302734 37.794132232666016 -9.783600807189941 4.390124320983887 99.75952911376953 1.805333660342967e-10 99.99999237060547 36.09827423095703
DES_SN013751.DAT -11.379974365234375 -5.287207126617432 76.73899841308594 94.45155334472656 0.13738766312599182 97.4105453491211 -3.4541854858398438 1.8796182870864868 48.02390670776367 43.384220123291016 0.2446800023317337 9.416841506958008 3.081804037094116 -9.446356773376465 50.36719512939453 97.14035034179688 0.559326171875 77.72998046875 -3.143603563308716 -0.24498310685157776 62.72206497192383 23.9027099609375 10.033897399902344 12.314237594604492
DES_SN013863.DAT 3.4437034130096436 -5.559857368469238 37.47355651855469 57.89254379272461 2.2700908184051514 12.325108528137207 3.706799030303955 -8.27270793914795 34.01266860961914 83.2647933959961 2.597158193588257 26.4029598236084 -3.000723123550415 0.07092846184968948 31.636688232421875 3.580540895462036 3.426604986190796 16.510263442993164 -5.336047649383545 2.152233600616455 31.482101440429688 0.0016855922294780612 2.5755553245544434 18.825700759887695
DES_SN013866.DAT -3.027122974395752 2.577284097671509 43.21372604370117 29.549518585205078 3.5075740814208984 7.246762275695801 -2.451115131378174 2.2016427516937256 43.3961296081543 26.13930320739746 4.22183895111084 10.029389381408691 -1.8637096881866455 -0.401020884513855 45.180049896240234 0.00018070172518491745 4.156336307525635 16.463796615600586 3.396444797515869 -5.944254398345947 42.90900802612305 1.7312262058258057 3.70723295211792 19.5651798248291
DES_SN014109.DAT -6.705916404724121 3.5395684242248535 12.795548439025879 3.9815722630009986e-07 0.15362314879894257 0.15092068910598755 -7.422351837158203 4.604827880859375 31.98087501525879 10.907968521118164 5.212249755859375 7.879499912261963 -5.439273357391357 3.049919366836548 1.7853920459747314 6.24837064743042 99.97142791748047 18.81635093688965 2.7618348598480225 -5.815131187438965 49.201473236083984 61.37087631225586 6.102545738220215 20.637290954589844
DES_SN014808.DAT 0.3634561598300934 -1.8375791311264038 1.9844986200332642 22.522693634033203 0.00035054978798143566 0.005591006483882666 -5.527098178863525 3.6611857414245605 66.90029907226562 81.42520904541016 4.511842727661133 12.946760177612305 -4.11052131652832 1.7766846418380737 45.43974304199219 27.55389404296875 7.192287921905518 14.739751815795898 -5.487525939941406 2.2041563987731934 56.84086227416992 18.943429946899414 7.9530029296875 16.332225799560547
DES_SN014874.DAT 1.9757002592086792 -11.512670516967773 10.21386432647705 99.929443359375 0.055556099861860275 7.373783588409424 -1.3366061449050903 -0.6325653791427612 44.47603225708008 40.24739074707031 0.011610902845859528 8.566650390625 0.16618534922599792 -5.270103454589844 52.79339599609375 0.005367404781281948 1.9890638589859009 11.686142921447754 1.9831372499465942 -8.093029022216797 52.51514434814453 95.34160614013672 0.7191372513771057 99.9983901977539
DES_SN015593.DAT -0.5487851500511169 -2.742739677429199 0.004393565468490124 75.05704498291016 7.3872456550598145 0.6009898781776428 2.930323839187622 -11.511881828308105 26.864273071289062 97.52347564697266 0.7112923860549927 18.115684509277344 2.648651599884033 -6.764758586883545 36.524845123291016 80.77642059326172 5.719618320465088 38.586631774902344 -6.226573467254639 1.037977695465088 72.34395599365234 7.2936811447143555 7.923308849334717 6.143941402435303
DES_SN015651.DAT -5.967236042022705 1.7791815996170044 49.76544189453125 0.002244108123704791 0.3818444013595581 11.548849105834961 -4.580380439758301 0.17965975403785706 54.03635787963867 0.001459709252230823 0.0431039035320282 16.19487953186035 -9.290804862976074 4.604676723480225 51.05799865722656 0.0030661653727293015 5.484501741648273e-12 32.14593505859375 3.8641304969787598 -11.507166862487793 53.28618240356445 45.60590744018555 3.9181299209594727 49.08622741699219
DES_SN016742.DAT 4.352519512176514 -11.512925148010254 16.089574813842773 67.9700927734375 2.2401578426361084 33.332862854003906 3.9364898204803467 -5.469359397888184 11.763315200805664 9.70328426361084 0.03653247281908989 16.232637405395508 0.9883317947387695 -1.4519367218017578 0.31667232513427734 0.7704993486404419 99.99049377441406 15.476408958435059 -5.009383201599121 3.0188417434692383 12.439464569091797 1.2709841939795297e-05 0.003787483787164092 16.70070457458496
DES_SN017268.DAT 2.1238670349121094 -4.554713249206543 35.27272033691406 50.99775314331055 5.104527950286865 11.759185791015625 -0.037135157734155655 -0.7102506756782532 19.631013870239258 4.4090046882629395 7.043341159820557 8.669729232788086 3.482454538345337 -6.959993839263916 28.516273498535156 82.4292984008789 5.249481678009033 40.3531608581543 3.187753915786743 -7.4907426834106445 15.994465827941895 100.0 0.0014561377465724945 99.99966430664062
DES_SN017270.DAT -9.421244621276855 3.6561148166656494 21.851621627807617 1.2229053254486644e-06 0.631493330001831 0.563210129737854 -4.078948497772217 -0.8083935379981995 11.938916206359863 42.26099395751953 0.24331462383270264 24.88025665283203 1.1697399616241455 -5.836872100830078 16.87689971923828 65.82731628417969 1.688889980316162 30.50043487548828 -3.3359549045562744 -1.6652034521102905 49.06064224243164 6.894581474625738e-06 99.96781158447266 10.794942855834961
DES_SN017528.DAT -3.7193524837493896 0.6289551258087158 27.99034309387207 70.63182067871094 0.004304028581827879 30.236223220825195 3.790586471557617 -6.776772975921631 36.794921875 45.33175277709961 0.5102530121803284 20.370929718017578 -3.356750249862671 2.552541732788086 7.232322241179645e-05 14.330958366394043 7.161980628967285 15.633155822753906 3.5356388092041016 -9.664400100708008 33.35069274902344 72.60950469970703 1.8668172359466553 99.99748992919922
DES_SN017807.DAT -4.313671588897705 4.512200832366943 0.3768629729747772 0.00035511996247805655 99.95946502685547 3.210589647293091 1.7895526885986328 -6.706079959869385 33.99530029296875 23.54800033569336 99.9155044555664 20.045957565307617 1.8643089532852173 -6.686494827270508 62.55323791503906 50.69392013549805 99.93402099609375 49.79909133911133 1.1949667930603027 -9.536711692810059 90.28680419921875 44.948543548583984 3.076596736907959 2.850717067718506
DES_SN018818.DAT 1.545430064201355 -3.4949963092803955 36.90825653076172 29.662870407104492 4.507762432098389 9.5713529586792 0.3435356318950653 -2.174938917160034 43.6240348815918 23.373796463012695 6.409030914306641 13.42385196685791 -3.88219952583313 1.9901779890060425 41.20164108276367 22.60511589050293 6.6852240562438965 18.09103012084961 3.4053537845611572 -3.8726325035095215 40.855628967285156 38.78980255126953 0.0012342374539002776 14.21241283416748
DES_SN019015.DAT 1.6851050853729248 -5.558477878570557 97.56231689453125 64.2959213256836 30.88112449645996 58.61725997924805 3.4039788246154785 -5.523473739624023 40.464561462402344 40.85888671875 7.411632061004639 12.54815673828125 3.5204155445098877 -5.742758750915527 8.001465797424316 14.158233642578125 0.004988504573702812 19.132753372192383 2.9720025062561035 -7.695028781890869 89.3590316772461 57.108760833740234 6.610408782958984 6.758399486541748
DES_SN020790.DAT 4.040150165557861 -11.488061904907227 48.5715217590332 13.126792907714844 0.46952947974205017 4.053221702575684 -0.6131388545036316 -5.02371072769165 49.80034255981445 0.0021436039824038744 4.113304615020752 20.39430809020996 1.929221510887146 -3.8481013774871826 68.42535400390625 82.09463500976562 5.41715145111084 30.992141723632812 2.6247854232788086 -7.657479286193848 40.28261947631836 57.046844482421875 0.003013242967426777 83.52316284179688
DES_SN021475.DAT -9.160726547241211 2.957669258117676 51.918460845947266 0.9348641633987427 0.0002592806122265756 7.605628490447998 0.9114190936088562 -3.919883966445923 53.129783630371094 78.61250305175781 2.267122268676758 95.72635650634766 -8.614396095275879 3.450509548187256 67.36001586914062 10.359419822692871 17.985939025878906 32.390480041503906 4.159843444824219 -6.156748294830322 56.912315368652344 98.23493957519531 0.6776742339134216 1.4699679613113403
DES_SN021647.DAT -4.002420425415039 2.0914394855499268 45.57544708251953 27.558502197265625 5.548761367797852 8.405787467956543 3.3580446243286133 -2.474214792251587 35.64112091064453 36.80284118652344 0.09942032396793365 8.825345993041992 4.591097354888916 -3.9447312355041504 40.95098876953125 43.679805755615234 1.6547887325286865 9.338422775268555 4.343611240386963 -3.969714403152466 37.65199661254883 40.254905700683594 0.6191458106040955 10.316757202148438
DES_SN022248.DAT -1.1852760314941406 -3.204742670059204 25.06317138671875 35.0108757019043 0.006334616802632809 30.658781051635742 -2.5031228065490723 -2.151146650314331 54.20475387573242 0.0006178260664455593 0.6435264348983765 29.13409423828125 -4.010161876678467 -1.219075083732605 81.71588134765625 0.0002812296443153173 35.18537902832031 33.92967224121094 -0.9164044857025146 -2.696143865585327 0.029297495260834694 5.501502990722656 99.99811553955078 46.549137115478516
DES_SN023913.DAT 4.126584053039551 1.826285481452942 3.4550364017486572 34.93211364746094 1.1842660114780301e-06 0.01168222725391388 -6.730371952056885 2.271306037902832 71.69371795654297 26.206695556640625 3.8804965019226074 4.420692443847656 2.206711530685425 -3.1848912239074707 40.05830001831055 47.268924713134766 0.6485493183135986 13.39108657836914 3.184896230697632 -5.47691535949707 60.70737838745117 47.253658294677734 4.7031965255737305 8.799423217773438
DES_SN023940.DAT 2.9039297103881836 -6.13739013671875 13.214805603027344 55.676597595214844 3.554997444152832 25.783199310302734 4.235234260559082 -3.8769516944885254 2.342336654663086 7.749133510515094e-05 1.2902864217758179 9.668333053588867 5.0247802734375 -6.536759376525879 8.387252807617188 0.0002318273182027042 3.569838523864746 15.9590425491333 5.123373031616211 -5.159905910491943 21.450931549072266 29.513141632080078 4.135839939117432 11.906630516052246
DES_SN024001.DAT 2.3426737785339355 -4.833192825317383 0.08909307420253754 4.486313628149219e-06 19.593402862548828 9.635127067565918 2.0121262073516846 -6.871458053588867 99.18936920166016 49.08362579345703 54.56296157836914 99.38623809814453 -10.811644554138184 4.335389614105225 80.32373809814453 18.959928512573242 3.751309633255005 3.135796546936035 0.7877590656280518 -5.571719646453857 68.23330688476562 13.65285873413086 99.923828125 16.85702896118164
DES_SN024464.DAT -1.882368803024292 0.2959296703338623 29.067590713500977 7.256229400634766 10.099960327148438 11.900175094604492 4.6468186378479 -11.51280689239502 28.338422775268555 4.070369243621826 5.05166482925415 41.91368865966797 0.6359784007072449 -1.975675106048584 26.575857162475586 6.9427170753479 10.637803077697754 14.290059089660645 3.9673852920532227 -7.808815956115723 35.978206634521484 90.97747039794922 6.745121955871582 99.9742431640625
DES_SN024551.DAT 0.7960823774337769 -11.501795768737793 1.3113046884536743 68.21820831298828 1.3391592502593994 0.9728009700775146 -5.854341983795166 0.5185556411743164 63.74871063232422 2.8770034313201904 7.0012898445129395 7.819082736968994 2.261936664581299 -7.670476913452148 55.848636627197266 99.9991226196289 6.9805498123168945 46.06687927246094 2.712616443634033 -6.824007034301758 59.07753372192383 64.65241241455078 4.540913105010986 23.11794662475586
DES_SN024734.DAT 3.983874559402466 -5.590539455413818 41.12803649902344 99.6594467163086 3.261026620864868 43.23670196533203 5.70493221282959 -7.661802291870117 42.462623596191406 100.0 3.688906192779541 38.64241409301758 6.139174938201904 -9.33735466003418 40.69999313354492 100.0 3.674637794494629 37.59661865234375 5.868839263916016 -7.298905372619629 37.44453048706055 34.21696853637695 3.0711498260498047 22.82982063293457
DES_SN025034.DAT -4.275364398956299 0.632315456867218 58.13518524169922 34.6585578918457 3.279968500137329 3.9216349124908447 2.5487794876098633 -5.0390777587890625 68.00890350341797 79.80762481689453 4.225680351257324 13.372974395751953 -9.752915382385254 3.894477605819702 55.66874694824219 1.2235380381753203e-05 0.32647982239723206 30.214881896972656 -1.1699316501617432 -3.5880472660064697 14.055009841918945 20.265445709228516 1.0074914058577633e-07 40.36811447143555
DES_SN026701.DAT -0.8870886564254761 -2.953070640563965 56.433414459228516 17.71335220336914 0.3622874915599823 0.7361803650856018 2.6195974349975586 -4.155501365661621 59.08622360229492 72.7516860961914 0.02341802977025509 10.484563827514648 -6.185301303863525 1.9412487745285034 74.822265625 24.637075424194336 9.387701034545898 11.337567329406738 -3.1901326179504395 -1.5293906927108765 64.60309600830078 3.0796914100646973 4.516202926635742 19.40452003479004
DES_SN026900.DAT -8.021637916564941 2.421248435974121 40.66243362426758 72.04022216796875 0.48287758231163025 97.45447540283203 -3.1633777618408203 -0.7866377234458923 63.46538162231445 31.535585403442383 5.162991046905518 9.289708137512207 -4.78328800201416 2.1269006729125977 58.94602966308594 42.285221099853516 0.06960999220609665 13.779757499694824 3.7557380199432373 -5.053980350494385 77.16453552246094 84.30776977539062 4.0578789710998535 12.77355670928955
DES_SN027121.DAT 0.5424916744232178 -2.1245646476745605 39.89286422729492 32.19076919555664 3.2493271827697754 5.144861698150635 1.6508597135543823 -6.118536472320557 43.886573791503906 99.98943328857422 2.5676510334014893 42.880126953125 4.037774562835693 -6.042014122009277 47.1380615234375 60.051082611083984 2.394591808319092 13.695808410644531 3.9013986587524414 -6.177005767822266 50.81088638305664 68.75850677490234 2.7882585525512695 14.144574165344238
DES_SN027192.DAT 5.359980583190918 -5.398316383361816 2.766690969467163 14.95094108581543 9.588618278503418 10.976420402526855 6.413283348083496 -6.8588433265686035 0.0001184540888061747 19.181838989257812 9.77596664428711 15.694781303405762 5.842734336853027 -6.095981121063232 14.563337326049805 28.91217613220215 7.440592288970947 14.162453651428223 5.910649299621582 -5.774734020233154 13.603724479675293 24.55421257019043 5.107087135314941 12.513022422790527
DES_SN027266.DAT -7.790348529815674 2.3306124210357666 2.9708518981933594 32.776588439941406 3.56057960892997e-09 17.811412811279297 -6.315298557281494 4.278499603271484 32.580623626708984 20.52754783630371 4.0882344245910645 7.678008556365967 2.3352949619293213 -6.8884782791137695 40.71123504638672 99.98844146728516 4.621933460235596 40.89209747314453 0.8034332990646362 -2.3561925888061523 25.8382568359375 20.107177734375 0.007970352657139301 13.374905586242676
DES_SN027606.DAT 6.4450507164001465 4.144977569580078 91.56794738769531 8.43738079071045 0.005410621874034405 67.79236602783203 2.1152374744415283 -2.714982748031616 25.881542205810547 30.089014053344727 0.7599235773086548 9.195581436157227 -2.579198122024536 -0.6834185123443604 42.6901969909668 9.581619262695312 6.038978099822998 11.998513221740723 -3.70613431930542 0.08858293294906616 42.247737884521484 0.05001417174935341 6.7463483810424805 17.15850067138672
DES_SN028302.DAT 3.5969741344451904 -3.1944103240966797 58.2292366027832 60.1869010925293 1.8065812587738037 5.046092987060547 -1.9863605499267578 0.3241081237792969 45.05960464477539 39.29759979248047 3.666451930999756 11.265445709228516 3.6349260807037354 -5.149961948394775 58.54902648925781 66.26622009277344 2.844681739807129 13.680440902709961 -6.064796447753906 3.2678234577178955 48.2805061340332 39.66548156738281 0.7821701765060425 19.406436920166016
DES_SN028955.DAT 2.8442156314849854 -8.298908233642578 46.83992385864258 0.0417473241686821 0.014744441024959087 14.804831504821777 2.0604398250579834 -6.521647930145264 46.7633171081543 3.845757484436035 0.09905369579792023 16.968544006347656 -8.033570289611816 3.42346453666687 40.977909088134766 0.2881945073604584 0.1053747832775116 37.873191833496094 -4.249526023864746 2.200971841812134 41.30195236206055 29.57073974609375 5.971400260925293 14.253216743469238
DES_SN029470.DAT 3.2924559116363525 -5.393026351928711 37.164390563964844 57.317344665527344 0.0002498192770872265 14.868156433105469 -2.033198356628418 -1.7652347087860107 37.83331298828125 0.0002653564733918756 0.6213330626487732 15.71685791015625 3.3329339027404785 -6.615431308746338 44.4114875793457 46.827579498291016 0.6192659735679626 27.293405532836914 3.3710458278656006 -8.178558349609375 42.66217803955078 83.36319732666016 2.453555107116699 82.92389678955078
DES_SN030183.DAT -3.018535614013672 -0.9836766123771667 36.44831848144531 99.99781036376953 3.555999755859375 35.35732650756836 4.562276363372803 -8.14383316040039 44.439308166503906 78.32575988769531 4.853308200836182 23.70155906677246 -7.249621868133545 4.487868309020996 38.0085563659668 0.9819647669792175 4.609874725341797 16.911378860473633 4.901157379150391 -6.435360431671143 43.414939880371094 37.40864944458008 4.41920804977417 14.6980562210083
DES_SN030487.DAT 3.2136950492858887 0.9219805002212524 0.015556910075247288 26.734790802001953 99.13372802734375 0.09439855068922043 4.641448020935059 -4.838825702667236 48.51734924316406 58.337608337402344 0.11669290065765381 8.158651351928711 -2.452329397201538 -2.0522236824035645 78.84168243408203 15.947542190551758 5.642709255218506 7.394062519073486 3.3801913261413574 -11.51038932800293 54.81146240234375 2.702186107635498 3.0495870113372803 35.192935943603516
DES_SN030584.DAT 2.687573194503784 -9.595465660095215 46.73262023925781 41.4193115234375 0.34227296710014343 0.3734390139579773 2.701425313949585 -6.731405258178711 22.9404354095459 1.3074617385864258 50.55853271484375 21.247488021850586 3.1180195808410645 -6.022543907165527 64.12061309814453 59.04243087768555 10.718615531921387 18.089731216430664 2.7868597507476807 -8.718716621398926 74.78314208984375 0.0013180047972127795 25.726810455322266 25.430606842041016
DES_SN030701.DAT 0.38136690855026245 -0.9029423594474792 0.26166456937789917 0.8300619721412659 72.99987030029297 0.6964384913444519 -7.234708309173584 3.8265511989593506 53.180145263671875 0.007752472534775734 3.8658480644226074 11.056771278381348 4.708682060241699 -11.511735916137695 52.38421630859375 99.9881820678711 3.7683775424957275 20.402572631835938 -5.273412227630615 1.7679234743118286 47.57093048095703 5.6112290621967986e-05 3.6576359272003174 20.369876861572266
