Object C0 C1 C2 C3 C4 C5 C6 C7 C8 C9 C10 C11 C12 C13 C14 C15 C16 C17 C18 C19 C20
DES_SN002457.DAT -299.4120022330629 -117.72080527672951 272.7561230133365 188.15806006307196 336.45209185061333 -32.38223930141781 24.30967108987474 26.0848440313733 -19.384643998835834 -108.81231929183495 -78.16313299526573 -15.367157323141356 64.21144153144019 -39.57872826811561 35.272280373611096 -10.688015161010355 25.74659302954832 50.25197600536759 11.672638994833747 -3.5249684212640773 -130.36848148315036
DES_SN002542.DAT -126.8971971219511 985.0555165074148 47.1204447212576 -349.4647770503274 -50.08905663027434 107.70774378190724 -0.511474727019646 -119.26762191636016 -59.713303326210536 88.8282704849924 -43.65042158889352 8.58309102530336 113.55286794200663 35.879191899190346 -81.87954568985413 -9.581502767181888 65.82203113699526 -35.955275439397965 1.7240494751138158 -14.972398665240576 77.82034175045597
DES_SN003776.DAT 270.7864125887816 540.7760138422575 -148.89428496783967 -140.5885882511885 -5.3223668980130014 -189.06383551871477 32.38783907924042 82.27759897801914 -26.51476428085411 -12.643305332128932 -68.382653295795 42.175494752380445 -119.22817164532545 -2.430162278310604 48.62079758958989 27.01785395399793 11.76479013756851 -35.02048075963842 30.851978418427223 19.890523333228487 11.080959510748205
DES_SN005399.DAT 0.7816926529722981 230.56026221311345 -203.1574909730365 -66.16549248431835 85.86046799882791 -34.173027018154755 11.243278929016162 2.004700026536071 -1.3256758717391577 31.684908752042652 25.998031749500512 37.18737822994436 -8.14344094092889 25.762091960435356 0.9335959454896141 -32.93265594553634 24.932945636075644 24.856308270736108 22.894718587069534 -36.17711699486931 -11.777881886894571
DES_SN005519.DAT -9.439284632577879 -220.69582429915744 -33.65480478484446 50.90383633747014 -56.64585168799951 10.024379975775197 7.449562228173235 131.98783321554157 41.76816642034349 49.65702625881603 59.03881718435112 55.12227577315741 1.5998691263309155 1.3503815871426834 -18.511867322273936 20.356288660748717 -6.216729154850277 -15.508349431344246 -14.329288568822584 -8.5842819983313 29.312830312201132
DES_SN006330.DAT 554.7838639241114 83.96755132598281 31.732135133685468 23.26340540099791 -40.87168759599747 -18.603872767186374 3.863689492837495 1.576735282661577 -0.7634661458888345 6.866446887664333 3.68792423181268 -4.469942666474587 3.08575242591699 -3.510814718160862 4.96200356520275 -15.958927543573697 -0.1010135244950554 19.194148055713995 19.34944717109623 -9.45310121876827 0.2962714015798946
DES_SN006381.DAT 176.62212913556547 298.2931084647057 7.431842169643176 18.191219685465903 60.96948507228365 81.29616238675668 6.079617699191928 -80.73029566268411 34.43836172645019 70.02515257140874 -16.781636741805464 -94.21585621366519 53.764868624461904 7.138577351566383 -62.521017391497445 24.79342400345169 5.250440907558584 -22.510659271643004 -15.732221065140081 4.09266794196618 29.478137557651856
DES_SN008441.DAT 179.92840470325658 182.26150369568452 206.16095980682053 224.53835191994875 38.76741814555521 123.25263864535931 -58.921848534325406 -55.4745932026816 -0.5560582566267414 -25.94509033592783 -18.848130664033278 6.111357671156185 -73.4452460689446 -11.560469487155984 47.05362039791348 -30.598058136938782 -21.924914238722273 -21.37074870377134 -32.7582203197792 -11.17073952517498 -57.43986014456038
DES_SN008569.DAT 466.14977455426316 -57.26430751480322 15.572371557423796 27.205305519494203 -67.59828653210877 -10.536585162983847 -51.205745339991324 24.794292088822836 10.856650742700497 20.90004916990846 -8.726227404271329 8.43196143481034 6.377131590994704 -0.6618919922667743 -31.398065924462617 -10.510759645543818 13.772892525868006 17.356899809262053 -14.369197252836571 11.741314234138738 -8.592663375277589
DES_SN009454.DAT 367.70610831659104 -189.8720883879029 -92.40789130310614 -121.32709513164062 33.521872041453854 119.29432661990516 39.034235023491696 25.68052606490273 22.74142436090125 -55.28391407052634 16.330606857278525 15.769173530042046 24.565615401992183 18.036492983693222 -12.549645040763203 16.46065718646591 -11.78957421664332 7.619131331144274 8.012874154289733 -2.1020198508912173 -0.7583899016198714
DES_SN010155.DAT -1502.746183392007 -534.3282352584458 984.726256247835 59.869949270958784 -186.94805602196607 -453.70390309046525 -30.303158113083555 16.72296774027717 266.12687288422586 -2.5793050898137366 -144.0351184228148 -85.81030073432763 -18.701055921599988 174.92532631213066 -132.21455903612937 73.71691040764608 -132.32264102946252 -23.341840897126076 55.198880513846376 -85.21440300429066 -2.463217429597549
DES_SN012413.DAT 325.2328580834044 -210.03545834355953 -284.3314432729046 -7.0133314773725886 -66.17664093580413 112.3428003112544 -4.779990380521596 33.779055618356864 -41.371685271223335 -21.951427575988426 -12.094190300698187 -0.9346910135481465 85.94578382700738 4.031271426665228 77.60078049322726 -6.381100681531873 -50.957797720861414 -28.09814783554232 25.223974066437975 -16.379239004186694 11.373735453372388
DES_SN013360.DAT -179.13214804479708 -406.3356306476646 -115.4864695394447 -84.95690429741471 -156.89102375627166 24.600981182158968 68.62550152341004 59.574260447501544 -34.24644639528285 61.52295932082383 -14.931077590165302 52.49362527426274 29.95734178053415 4.388286368982023 -89.71373409134503 -21.364730285961755 -15.478968835420567 2.2643640767078494 9.054210949324613 -2.387615780979928 -44.90925639118871
DES_SN013481.DAT 36.975607416572906 -70.76824459096909 -245.39724701167222 90.71059046391252 85.40212695049527 -39.41077556621022 -52.51002736154146 -45.86054609883243 22.81602697719667 3.726421595813406 33.557956490094384 42.91925958978017 -27.967984985670626 36.60807514976041 3.828483287543463 1.4824822393749244 -43.334755751603936 7.7455955289329665 -4.410667601664784 17.61401127941391 1.929210702349728
DES_SN013751.DAT 302.8137766269916 -141.9763149566637 48.085609012451116 -94.82958032184047 42.32495170734535 43.72724739613087 -26.138737986968152 6.809982838665235 7.040142104104447 -40.25693688643818 -24.90128916567746 1.1682275528097747 -21.082416694440674 -14.842409015272409 -16.734470374299306 -12.22736353265389 0.14887288685351407 13.399093206413362 -15.911022155765139 5.277928772634763 -1.3376464917616175
DES_SN013863.DAT -7.234762552202068 -17.973656761089785 242.42991203072148 174.26034120448392 76.42818110036171 47.240862057629414 30.92792365894632 40.5787490078244 -27.179063919757198 -75.8020427405061 25.32834019736984 33.24688300990485 -2.5993372129912657 -11.922455327738675 -13.841411538870972 -17.853892835740353 6.38081711342458 23.595944474669622 20.287192174705858 -9.86422619082937 1.294003148385631
DES_SN013866.DAT -1843.9331858237954 -870.2976589231212 502.23172790875685 -28.542455279052742 -1.3583049243698717 -464.67582699887663 -4.06235928043867 -94.67856427086832 194.95234663370402 167.02564617919228 -3.2683483744577018 149.71814844259558 40.77949459669722 119.03996554384457 -88.38935088291598 66.43275866273032 -61.44774850502793 49.03177101316891 -63.10674936975424 30.504027222316523 64.6306287116497
DES_SN014109.DAT 450.5714771581409 45.08761036556967 38.805346901201574 64.96574423883047 34.38053483596486 12.61468501437253 21.884169807550848 -7.065193952259721 17.648883101243797 5.788109531475886 11.771781311581378 21.212161827550368 17.6722107806964 37.21124463189117 9.75378159180105 -16.63772478263254 -17.987477428702434 1.6573756598384257 18.624378051633904 10.802232865114078 -15.599281708012985
DES_SN014808.DAT 188.4043894408336 -209.89431037164005 38.599622170075065 -126.25657028713155 107.7224268885783 55.33060758776288 6.687660981683613 32.17519462048309 19.98305033474027 -44.47289216395086 22.33831197996512 -17.77068961899046 23.231961345550488 29.01760425415429 -1.1595215235438268 -16.65334652404485 -5.7280467799166885 -1.7651069532695018 6.997511847022025 15.542985624485382 -6.586127608697751
DES_SN014874.DAT 502.7416597407568 -50.66576713036455 14.445814856026562 37.779481433936766 12.600695413095572 -48.83472629003835 8.075738155569553 -18.683595304401 26.454773025598097 12.135581928180681 8.262893833600092 -33.35730955343074 -9.469637248313116 9.885286894942674 27.743843594644467 13.04170846071626 7.069523672269261 3.8279490219735486 2.947043944430959 3.025333369149502 -1.18710708741426
DES_SN015593.DAT 356.4299394838552 97.41003004729812 77.7062754979323 102.44263933935393 106.78290996584877 -39.5484392163276 -57.23750805126595 47.09260567417919 -30.396636741123004 9.044843036111217 -61.88126399479911 -47.11028583642073 -19.461781868968494 11.985450174905381 15.797930007851619 2.4883644200289794 29.07510617947832 -11.371670632579878 -19.744059884782402 23.006867782036736 -2.403472140137726
DES_SN015651.DAT 118.76965500067006 -212.04728609607196 -100.80559783725818 -37.32387402697374 -0.4652742287865408 37.60933212033669 -4.76259409283001 78.03497702289758 -12.219450164689384 54.556768678061054 -71.12120918260166 33.30903522669671 18.469744639990594 -20.701305889584184 49.369018376576726 -31.190665609700268 27.750182966627897 -35.00864217647003 -40.69738034421538 15.594659215099284 -5.655251037420605
DES_SN016742.DAT -261.0578389483247 360.7507824892622 201.4795633248085 229.66351397276648 -133.78270732084206 239.91534916773384 -70.15356755059236 -99.23341331873326 82.64007587049595 226.94529116169352 -49.72230212518079 -105.9446457234431 -120.8450555218815 -18.03374643235999 -95.20540865429919 35.45095264809095 -40.366852308754346 -80.23191968363778 54.37567847213444 49.17499058574549 14.112609087508588
DES_SN017268.DAT -220.180249775712 651.1418926626069 127.44731179936883 207.26203402340866 210.54963112043487 236.24789069302693 -77.70436261947714 -141.0828222523303 -22.375431553506274 144.402761796535 -107.21634032372918 28.04005879044456 -16.90262318777117 145.71516816405898 -96.09434276931881 -7.105283995885429 -20.380636823308862 -19.57069488346457 -3.4183369831402217 -23.30970008910144 -23.304108527673833
DES_SN017270.DAT 531.1129311837666 136.51887266104063 24.580576152365015 36.1849720852855 -3.085670186576137 -6.593622410448667 -1.351973045373795 7.409049808965723 -52.23556816121343 12.745888152832388 -40.208684673894744 24.57199288783647 -38.10342450839452 -7.868207128084448 -29.79599947175747 27.237472301368285 -23.63464359559515 20.615684640163934 -20.7733717230739 6.32030920505337 26.73452911046218
DES_SN017528.DAT 40.73178221869919 25.509931045394772 4.180691015190504 162.86650056439856 89.64863358680212 45.772747435641314 88.17654478400206 -25.560273178372512 -20.23834208553702 -62.693974535788456 54.59891425252947 20.419924775934295 -90.08689208849789 -72.4640952035657 -21.803466065085946 -53.94233277611331 4.297265685492356 -10.648438201522616 3.3895532669328503 -40.342707635119424 0.823354434735748
DES_SN017807.DAT 354.5431938380084 245.09002196314822 -213.14222473439622 -75.23604824862852 22.981560252819904 -123.3987808890247 79.9942455008811 62.79014696054218 -9.142448512826618 -39.25473277478655 -8.199344072851332 33.09020002124102 -48.53414643013843 0.656078589685734 -16.652110254378712 -15.555879184937027 -38.540103717901644 -11.228402738893351 27.616046945473528 19.097392991820378 -16.36180224455857
DES_SN018818.DAT -483.6799541062046 -429.483837885533 318.8195886552461 -319.799082064525 156.79861770604933 17.89543014326935 2.30352826411864 -46.57822086772143 -15.76529479692664 42.05134024029684 40.49011271776883 -13.818733099786783 -91.41946503436805 11.970108806490344 21.286917089296796 -44.170287421242534 9.225280666602444 10.71567077108795 -37.944252694653784 -2.494451274489464 -6.736294831669852
DES_SN019015.DAT 58.30450526920121 289.76806196415873 -173.26980091258622 -78.899738347766 18.629445497941134 -11.608994943472908 99.24236101877787 -22.18356513015442 62.580784920672656 4.822160455820587 -25.05086398612509 -19.279869003954857 19.838801318867844 -43.848506188931 35.11967480420704 -34.77582287689289 -29.595937420133957 16.88443485149422 42.62585635321955 2.599339935088345 16.346690810957533
DES_SN020790.DAT 446.29811971920566 -36.98649052416364 47.800213368516225 -25.76644742533689 -4.644169867867021 -7.721282894498178 -35.55433504681656 13.901876401745087 -2.772873598332083 -15.66119502022044 -0.42283737088515316 -10.111011236095521 14.904290905830628 -2.0698390863116813 -11.408839255179256 4.184381838486438 10.375387290904884 -10.99240393816573 19.39901306782928 23.850378605551896 8.033709416560221
DES_SN021475.DAT 494.393730147201 -33.395674954376005 48.01182483949462 7.9186171111182695 -24.524252104476275 -44.44639093773099 -39.997318427314006 16.525229480192962 35.23843282116767 33.98576615869402 1.3799138273762264 11.054966115695443 -1.097061608725543 -4.414824873635311 -20.03919113271878 -27.427233599679045 -15.329345854137173 -18.97104504833915 -24.190373206196757 10.840943699217881 8.061647494699626
DES_SN021647.DAT -577.1341703762621 -403.87450749786353 502.424967498721 -69.86763213102113 34.15534715475283 -176.82589457227232 -48.4253792353376 -33.51940556668714 121.68256338170316 60.77578070438345 -80.21571864448845 59.520068781104214 -26.289045937041752 58.09786428445432 -1.7297779763189567 -69.39476864569022 -115.55356280324018 8.982629147179722 -101.2724967521367 -26.99023537386647 -5.714753761737729
DES_SN022248.DAT 167.8548773453436 -155.93614088324995 -328.95051633077696 77.86026302928349 40.113631042985915 -77.39403980475376 -66.24953790022334 -54.048880812065406 -11.284701644078153 2.0978590601798004 7.03997361046342 6.312694148494998 -16.860526331944136 -26.22712645276539 -8.848804802112411 18.193900346821366 -0.9297474185060111 -8.29293829297082 -22.220872676419106 -2.288930265620394 29.05892403192734
DES_SN023913.DAT 389.9850686756296 -106.65562988810933 42.831231241664725 -74.38124714822258 13.205789628746217 37.36509340240548 -72.24780260828226 59.200226449855315 29.130397145138737 -24.031037112801208 -37.14461784568441 -13.820880777199093 -22.264540015704142 -14.850823979035551 -40.23730116954413 -49.074280017993374 -1.8882181978667418 10.870959893167427 -13.591300892079161 -0.8723001452497172 -5.116597371159308
DES_SN023940.DAT -553.4893508494176 1368.4623135429183 138.83176799136533 -383.78181624635226 -50.70021757337622 255.5939746908698 -62.86002531982689 -296.024189517508 -106.4277472972415 111.62812538426638 -80.81323795479568 -77.29350735506341 84.63173664063677 166.5556574401426 -233.75119937287764 75.45193995249201 113.05669873347591 -70.27247427018189 26.694918701767676 34.6965819559577 166.50879507946453
DES_SN024001.DAT 359.0697100754423 251.09072793339496 15.975686158002745 -136.96698997423744 -25.706675302864028 -93.87084586145862 47.392738334507584 12.832822256064738 -122.30823274164584 -53.37117535591864 77.07442694583773 44.637062613015345 -75.86091580039204 -9.354965870412173 -24.653926110732453 -4.74658501576215 -67.91230406101249 25.40143206557358 38.73111208015922 42.150930731078354 -30.148344342860888
DES_SN024464.DAT -876.7953758112718 144.24853251806434 438.0661611777292 304.986105851501 -120.341127900726 263.06853607140096 88.11178542894731 -203.38588184566953 -143.3756577197494 -40.04355214082631 -34.87621809972484 -82.29684583448295 -73.47517035383002 48.55798695571684 82.04556342417258 104.11999286155297 5.075763941331488 -32.81063870045335 36.10993458194755 -18.951099433630958 43.011286467481526
DES_SN024551.DAT 478.8861790722819 -46.898052864731206 15.89037598268772 44.601041025512636 0.3139607683524481 -8.589844906491404 -12.983546095475033 -14.993549134936641 35.97238034138405 -1.7381556077218612 14.249314497812001 3.4222072393981806 8.440819823435753 22.259947781638658 17.963137465732416 12.310966156158813 -10.634694155681471 -6.167978400243506 -7.315713874509084 -4.577037337621549 0.5767871847263422
DES_SN024734.DAT -6075.893386452721 -1347.7430282556688 1168.9542951138333 1583.644265404033 -1318.4083509708003 -567.2241851999281 216.7985437791251 375.3003629838063 424.0916538282241 -356.26333312401135 209.72022909548156 245.07325152449323 -202.35919292031315 475.87476110079183 -62.15368414307679 462.6347548436115 -52.75763443223991 250.87853623654235 -58.22547049788591 -51.25427095308311 294.4137437670368
DES_SN025034.DAT 480.66247634911235 -58.16821422916001 -44.88756543698116 58.69913633986485 -36.26868520671268 -29.123789337819595 -4.517736420222596 -12.612780419085999 25.153527906536247 11.956359018864141 -12.93632155345307 -8.87432020099863 5.574144167177277 0.762070967930768 1.7771064480906062 9.482557779252659 -2.458165980263299 13.900609950581945 -7.449050871623042 -7.699934978499101 -6.430198272476346
DES_SN026701.DAT 431.848394026045 -106.04806589358863 -36.21605895404569 -59.379623308085144 33.80900552517876 69.2854521089084 12.54040238002315 54.651129107426634 1.8293229390617682 -21.220999811540178 34.540371477598065 -1.141763998415378 4.332035872382047 24.857310300397927 24.09432160152328 9.140597914954157 -0.03425377501371685 5.650711347086499 6.103653966124469 18.115201956102403 1.7027038978742404
DES_SN026900.DAT 365.7312563930833 -166.2885280780256 -65.10842912333125 -108.87359198630725 44.17267904354763 87.72245873308515 51.589271989870596 21.015907166148022 25.979235601956958 -41.81580182758825 8.98017090578874 8.835243713248943 15.273150421209854 13.590703497560824 -8.384716619755075 9.118409550285904 -11.132907003667825 1.2127544723660861 6.891622709560863 -8.769406379174914 1.0056209643793892
DES_SN027121.DAT 281.4895661916653 -70.1256936955413 179.44817708334347 43.21190295788258 39.8657291022768 -81.72547935088036 -40.478909675701615 13.515927182859077 -10.523832298169545 25.077295456452575 3.2497938006807203 -37.341064666607245 67.61703561151371 -34.252389625952176 -35.29177519156494 -7.564892861102813 -20.59991892583686 -22.27732552520036 19.88404126841302 -2.8110851527918754 17.247676175880425
DES_SN027192.DAT -1366.271413777737 3255.090515451488 -179.3641263927883 -1852.1739200808474 -864.0417771389677 -700.3767666875847 286.40334026693654 47.13412593492933 300.39084287437254 -290.4207334611268 451.77918333913203 -112.78789422257 166.5153340754041 -134.66245768559872 264.21097944492976 -318.2146884080479 136.5771892766673 -175.86774938822504 -196.24865051501547 -291.1739083381152 -157.77936890787922
DES_SN027266.DAT 271.9248293463092 46.07242222866297 139.39510020836514 90.58441105827359 154.33869460380643 -27.643141065122926 -3.924843919040242 22.098967850802897 -56.07377453496305 -4.382541440250726 -40.038603148667136 -23.061572473800766 6.503957319594896 -21.431301932172644 23.090010580606616 -9.801764408264674 23.956151010721193 26.90980305472634 -15.840423406418523 -11.05272499203771 -5.967954471100203
DES_SN027606.DAT 260.8020785032943 -21.575903995762864 212.58196930881178 33.64883085392088 99.64906385438388 -35.01708079834562 5.9322830538862235 14.113576566097159 -71.45481082795855 43.106776631547945 -7.458654816047883 -30.668739093024506 -8.144411468708661 7.31519514085214 23.55459366490858 -20.992508780175115 3.6328215769959904 3.9084266539855577 1.5727464870778718 0.9214540763758663 -14.276865772928119
DES_SN028302.DAT 290.5895560973994 -174.3070097282344 -20.65120774630661 -57.03489615029058 -132.843514115787 35.604810641301434 20.5952825915898 -13.266910184018741 -13.870967440255086 34.92366571504523 -36.913083857986784 4.422403926384092 44.700140981818365 43.355879700051844 3.676689582904906 18.19666621824343 -3.250914567594009 -1.031653976301115 -0.11966787060826789 20.834890864421638 -19.426733992039317
DES_SN028955.DAT 223.00374479446177 -156.83248995925283 150.7295510650904 -40.457756421813585 -47.18402383979366 -35.45052887188249 28.179286909758304 39.561572973849906 -12.57758188093517 44.49138444489004 -6.635222911860456 -23.05820354584783 -22.38009032840889 29.79387142480968 -48.045723849161824 -33.98654884162567 -1.9653458900650769 41.44771075122266 -7.8317522119019 6.88652039429047 17.851402536356908
DES_SN029470.DAT 123.82468013691648 -154.05645533498978 -25.046189144322756 92.07535728174906 47.84107957464941 -62.85971344560313 61.0839114379922 74.7673543338878 32.21688541812746 2.6481270823614125 44.21508081337578 -23.187041612410127 36.314931765373444 -43.328311022608446 -37.81401188133077 -41.883670039569516 -13.9367436232588 -11.452969894997096 25.553632255631243 -30.763466139944327 23.69426148200161
DES_SN030183.DAT -648.4358833696717 -180.704969180196 427.92241949596655 106.2566156277656 143.7547842493098 -26.96622432178566 15.006476198382167 27.08519728082964 -93.41516071424913 -36.58931511999033 69.3163846072986 36.15375666031365 -3.729644426662148 -70.38150002578726 -95.63282609180703 -29.49146244185735 4.6437255000508735 4.758273715625435 4.708312103189357 -7.7686630433533 37.033198952860225
DES_SN030487.DAT 390.5316276567104 -157.35092892248758 35.764300366281816 -46.12639232795086 -68.12840670176722 17.627541458409226 -47.543188840921246 -0.7666947648297704 24.314638874363787 -4.056162442258957 3.6902548130062414 -2.9038238300565027 -17.46548505879316 -8.929068356112051 -1.9789960371634336 -85.85938061993832 -24.04290868046687 13.063267644752791 -2.262481687416056 3.8776757561517208 15.551937408046944
DES_SN030584.DAT 218.14437536496382 166.29086228976038 -101.31844078206292 -45.186759941815374 50.2387593838263 -21.799345418606592 -42.00381895391318 69.8138209230901 32.75979162232364 13.21879682184965 -27.28812619100183 51.317301011113 -11.6887153414585 10.79455246979402 26.532082200794598 4.9747925566289055 21.366133463864433 -10.937567651420693 18.583128600341347 -6.053172331545298 2.1529496398581003
DES_SN030701.DAT -159.8229810817594 -338.4536681288808 82.89519578312374 -179.73619693806543 218.7960726413034 -105.40988174954391 4.2542748572152576 -76.53591528422251 45.811392478992786 28.452859237991778 -28.739021207614293 -65.66771153599191 -45.960930493109416 0.9421340078611138 -25.02586692423204 5.630365155045311 -1.1202485098934858 -41.619556455700476 3.3268166435951656 -10.124205485474846 12.926788521248227
DES_SN030853.DAT 1.3056587347608735 213.2959291824696 -249.2541358417875 -32.20875673892756 85.89941830086204 -60.87627691143953 48.47869217900427 -69.8796367156325 41.63015083109134 3.2078334624888676 14.051747807516946 10.604906333838557 -10.356387772919064 33.40299766370062 -11.38917140121356 -47.96277053377155 54.469349154140104 21.76086720284516 22.86419657812904 -15.63389838717291 -22.487853020082134
DES_SN031167.DAT 352.04006625821887 79.81041945437227 25.931775087151248 80.3457715020442 89.50224666686651 26.50498236841279 38.38861895241131 -26.32487946780317 -4.760911881242958 -6.140577224058514 -33.01828320532512 19.12233649747064 24.529151891385666 24.422948459603614 -9.86082927471083 -12.980727444853514 6.7864770407131445 5.545893168107671 16.49849364406098 5.463701378051592 -3.3855917802520636
DES_SN031282.DAT -1941.3195669405702 1383.7654418738862 -1009.886354589087 -553.9831387827426 150.70749325479292 -218.50461326402115 -158.53198814772716 340.7499607747734 510.22639657722834 164.69676577592907 -227.86270511955735 57.888118575297085 -65.42072787065894 -114.92335801367216 357.7745811286027 -87.42297702645834 98.55158170893316 -25.682343432087492 66.17009845786868 76.93387715343385 8.228382733681286
DES_SN031423.DAT -41.68406740121093 -48.176611990196065 188.85389692409677 22.91939840077542 202.400850648196 1.6484626971896148 9.536191779008277 -17.546336917090258 -27.63132194525505 -7.515915715173428 -60.835829092921145 -4.400948707153404 -15.311726735365497 -12.705210355114843 28.008452771195465 -29.92134906852956 -10.509401072938921 16.15590360095667 -43.380821221939414 39.254753254835094 13.523746681188008
DES_SN031845.DAT 379.6736387237324 433.5595184098309 -33.915962537589415 -120.99445622655976 -66.90188387529534 -56.09739377571535 50.6262922612152 -5.3627135857191846 -41.579531068085046 -20.334506741266637 -68.09852029458604 37.71763299398853 -43.68597599319698 18.373784734525017 -32.58968951500103 -7.18519040425204 5.147543716623943 -75.05582714212184 -15.948159759284714 20.79706557275702 64.75374657306241
DES_SN031946.DAT 203.73089962413835 -133.6461011515152 -332.2077393859136 83.41287852893768 70.91155548382868 -47.37917339563836 -61.87042444024694 -0.6863079999088555 -28.14419430968176 28.5936548727676 8.004002200384662 -14.096917539874084 -37.814785289098054 -29.244577518058605 25.326294142634993 30.343921199324015 6.506203940991647 -11.452434677532665 -6.744626751535989 -7.002345350729655 16.56811159551289
DES_SN032031.DAT 497.42279784197854 200.9807997926125 51.52391886384592 -44.957765691187504 -32.52295659943084 -42.631643725798085 -4.018305257038431 52.32483093495728 -64.14841290098808 9.89777426962597 2.1137018764563607 57.03717903550145 -44.131298367224865 -10.719921502823532 -0.585776625954086 25.332362379969553 -40.98400245178861 -1.698498763654868 19.486921242950558 22.443270109584375 0.193434449133143
DES_SN032061.DAT 496.57740646966164 -8.21716454004429 71.82654080756404 47.94259439180403 -8.305320123698053 -11.34649465719422 14.64366383542917 9.166574012955792 3.83968829222676 1.3534435205618074 5.956634001323941 -10.326904612393182 19.497300835556267 7.845001769795594 12.309189209728206 -1.919476978343715 -9.742415593534218 -14.495462373717482 5.1527721854199005 8.514129886415244 -5.726288749427942
DES_SN032550.DAT 367.2629559944795 -81.17813372963752 -366.49529934380865 126.07945589708862 23.99460046787149 -56.654338943897926 -143.03140052590612 45.26848398275896 -29.478545364354844 -38.3122069826095 72.02828634983973 -33.06243418664174 24.325791030747006 27.895239690303782 -54.0664601366359 37.186743373859144 11.266797136114377 -22.18803665790133 17.50673803126955 26.310147063334643 -22.424276973956726
